Semantic attempt 0,Semantic attempt 0 sim,Semantic attempt 1,Semantic attempt 1 sim,Semantic attempt 2,Semantic attempt 2 sim,Number of improvements (relative to start)
N/A,N/A,N/A,N/A,N/A,N/A,0
N/A,N/A,N/A,N/A,N/A,N/A,0
"IFNβ(t) = c(high) and eventually[8,14]globally(IFNβ(t) > c(high)) and eventually[8,14]globally(IFNβ(t) > c(high))",0.566576,"IFNβ(t) = c(high) and eventually[8,14]globally(IFNβ(t) > c(high)) and eventually[8,14]globally(IFNβ(t) > c(high))",0.566576,"IFNβ(t) = c(high) and eventually[8,14]globally(IFNβ(t) > c(high)) and eventually[8,14]globally(IFNβ(t) > c(high))",0.566576,0
"eventually[1,7]globally(IFNβ(t) = c(low)) and d_IFNβ(t) < c(mid) and d_IL6(t) < d_c(low) and eventually[8,14]globally(IFNβ(t) > c(mid)) and d_IFNβ(t) > d_c(high)",0.5924118,"eventually[1,7]globally(IFNβ(t) = c(low)) and d_IFNβ(t) < c(mid) and d_IL6(t) < d_c(low) and eventually[8,14]globally(IFNβ(t) > c(mid)) and d_IFNβ(t) > d_c(high)",0.5924118,"eventually[1,7]globally(IFNβ(t) = c(low)) and d_IFNβ(t) < c(mid) and d_IL6(t) < d_c(low) and eventually[8,14]globally(IFNβ(t) > c(mid)) and d_IFNβ(t) > d_c(high)",0.5924118,0
N/A,N/A,N/A,N/A,N/A,N/A,0
N/A,N/A,N/A,N/A,N/A,N/A,0
N/A,N/A,N/A,N/A,N/A,N/A,0
N/A,N/A,N/A,N/A,N/A,N/A,0
N/A,N/A,N/A,N/A,N/A,N/A,0
"globally[1,7](IFNβ(t) = c(mid)) and eventually[8,14](IFNβ(t) > c(mid))",0.5916746,"globally[1,7](IFNβ(t) = c(mid)) and eventually[8,14](IFNβ(t) > c(mid))",0.5916746,"globally[1,7](IFNβ(t) = c(mid)) and eventually[8,14](IFNβ(t) > c(mid))",0.5916746,0
"eventually[1,7]globally(IFNβ(t) = c(mid)) and eventually[8,14]globally(IFNβ(t) > c(high)) and eventually[15,∞]globally(IFNβ(t) > c(high)) and eventually[1,7]globally(IFNβ(t) = c(mid)) and eventually[8,14]globally(IFNβ(t) > c(high)) and eventually[15,∞]globally(IFNβ(t) > c(high))",0.56662214,"eventually[1,7]globally(IFNβ(t) = c(mid)) and eventually[8,14]globally(IFNβ(t) > c(low) and IFNβ(t) > c(mid)) and eventually[1,7]globally(IFNβ(t) > c(low) and IFNβ(t) > c(mid))",0.5986207,"eventually[7, ∞](IFNβ(t) > c(mid)) and IFNβ(t) = c(mid)",0.60636747,2
N/A,N/A,N/A,N/A,N/A,N/A,0
"globally[1,7](IFNβ(t) = c(mid)) and globally[8,14](IFNβ(t) > c(high)) and eventually[8,14](IFNβ(t) > c(mid) implies IFNβ(t) > c(high)) and globally[1,7](IFNβ(t) = c(mid)) and eventually[1,7](IFNβ(t) > c(mid) implies IFNβ(t) > c(high))",0.59764504,"globally[1,7](IFNβ(t) = c(mid)) and globally[8,14](IFNβ(t) > c(high)) and eventually[8,14](IFNβ(t) > c(mid) implies IFNβ(t) > c(high)) and globally[1,7](IFNβ(t) = c(mid)) and eventually[1,7](IFNβ(t) > c(mid) implies IFNβ(t) > c(high))",0.59764504,"globally[1,7](IFNβ(t) = c(mid)) and globally[8,14](IFNβ(t) > c(high)) and eventually[8,14](IFNβ(t) > c(mid) implies IFNβ(t) > c(high)) and globally[1,7](IFNβ(t) = c(mid)) and eventually[1,7](IFNβ(t) > c(mid) implies IFNβ(t) > c(high))",0.59764504,0
N/A,N/A,N/A,N/A,N/A,N/A,0
"eventually[1,7]globally(IFNβ(t) = c(mid)) and eventually[8,14]globally(IFNβ(t) > c(mid)) and eventually[14,∞]globally(IFNβ(t) > c(high)) and eventually[1,7]globally(IFNβ(t) = c(mid)) and eventually[1,7]globally(IFNβ(t) = c(mid)) and eventually[8,14]globally(IFNβ(t) > c(mid)) and eventually[14,∞]globally(IFNβ(t) > c(high))",0.55492425,"eventually[1,7]globally(IFNβ(t) = c(mid)) and eventually[8,14]globally(IFNβ(t) > c(mid)) and eventually[14,∞]globally(IFNβ(t) > c(high)) and eventually[1,7]globally(IFNβ(t) = c(mid)) and eventually[1,7]globally(IFNβ(t) = c(mid)) and eventually[8,14]globally(IFNβ(t) > c(mid)) and eventually[14,∞]globally(IFNβ(t) > c(high))",0.55492425,IFNβ(t) = c(mid) implies IFNβ(t) > c(low),0.56580955,1
"globally[1,7](IFNβ(t) = c(mid)) implies eventually[8,14]globally(IFNβ(t) > c(high) and IFNβ(t) > c(mid)) and eventually[15,∞]globally(IFNβ(t) > c(high) and IFNβ(t) > c(mid))",0.58385706,"globally[1,7](IFNβ(t) = c(mid)) implies eventually[8,14]globally(IFNβ(t) > c(high) and IFNβ(t) > c(mid)) and eventually[15,∞]globally(IFNβ(t) > c(high) and IFNβ(t) > c(mid))",0.58385706,"globally[1,7](IFNβ(t) = c(mid)) implies eventually[8,14]globally(IFNβ(t) > c(high) and IFNβ(t) > c(mid)) and eventually[15,∞]globally(IFNβ(t) > c(high) and IFNβ(t) > c(mid))",0.58385706,0
IFNβ(t) = c(low) and IFNβ(t) = c(mid) and IFNβ(t) = c(high) and d_IFNβ(t) = d_c(low) and IFNβ(t) > c(mid) and IFNβ(t) > c(high) and d_IFNβ(t) > d_c(high),0.505104,IFNβ(t) = c(low) and IFNβ(t) = c(mid) and IFNβ(t) = c(high) and d_IFNβ(t) = d_c(low) and IFNβ(t) > c(mid) and IFNβ(t) > c(high) and d_IFNβ(t) > d_c(high),0.505104,IFNβ(t) = c(low) and IFNβ(t) = c(mid) and IFNβ(t) = c(high) and d_IFNβ(t) = d_c(low) and IFNβ(t) > c(mid) and IFNβ(t) > c(high) and d_IFNβ(t) > d_c(high),0.505104,0
"globally[1,7](IFNβ(t) = c(mid)) implies eventually[8,14]globally(IFNβ(t) > c(high) and IFNβ(t) > c(mid)) and eventually[15,∞](IFNβ(t) > c(high) and IFNβ(t) > c(mid)) and globally[1,7](IFNβ(t) = c(mid))",0.58153415,"globally[1,7](IFNβ(t) = c(mid)) implies eventually[8,14]globally(IFNβ(t) > c(high) and IFNβ(t) > c(mid)) and eventually[15,∞](IFNβ(t) > c(high) and IFNβ(t) > c(mid)) and globally[1,7](IFNβ(t) = c(mid))",0.58153415,"globally[1,7](IFNβ(t) = c(mid)) implies eventually[8,14]globally(IFNβ(t) > c(high) and IFNβ(t) > c(mid)) and eventually[15,∞](IFNβ(t) > c(high) and IFNβ(t) > c(mid)) and globally[1,7](IFNβ(t) = c(mid))",0.58153415,0
